"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","cm_Industry_Code_Description__c","cm_Industry_Code__c"
"a1bDm000000YmojIAC","005Dm000000nnayIAA","","313240 - Knit Fabric Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Knit Fabric Mills","313240"
"a1bDm000000YmokIAC","005Dm000000nnayIAA","","313320 - Fabric Coating Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Fabric Coating Mills","313320"
"a1bDm000000YmolIAC","005Dm000000nnayIAA","","314110 - Carpet and Rug Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Carpet and Rug Mills","314110"
"a1bDm000000YmomIAC","005Dm000000nnayIAA","","314120 - Curtain and Linen Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Curtain and Linen Mills","314120"
"a1bDm000000YmonIAC","005Dm000000nnayIAA","","314910 - Textile Bag and Canvas Mills","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Textile Bag and Canvas Mills","314910"
"a1bDm000000Ymd7IAC","005Dm000000nnayIAA","","512132 - Drive-In Motion Picture Theaters","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Drive-In Motion Picture Theaters","512132"
"a1bDm000000Ymd4IAC","005Dm000000nnayIAA","","512110 - Motion Picture and Video Production","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motion Picture and Video Production","512110"
"a1bDm000000Ymd5IAC","005Dm000000nnayIAA","","512120 - Motion Picture and Video Distribution","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motion Picture and Video Distribution","512120"
"a1bDm000000Ymd6IAC","005Dm000000nnayIAA","","512131 - Motion Picture Theaters (except Drive-Ins)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motion Picture Theaters (except Drive-Ins)","512131"
"a1bDm000000Ymd8IAC","005Dm000000nnayIAA","","512191 - Teleproduction and Other Postproduction Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Teleproduction and Other Postproduction Services","512191"
"a1bDm000000Ymd9IAC","005Dm000000nnayIAA","","512199 - Other Motion Picture and Video Industries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Motion Picture and Video Industries","512199"
"a1bDm000000YmdAIAS","005Dm000000nnayIAA","","512230 - Music Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Music Publishers","512230"
"a1bDm000000YmdBIAS","005Dm000000nnayIAA","","512240 - Sound Recording Studios","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Sound Recording Studios","512240"
"a1bDm000000YmdCIAS","005Dm000000nnayIAA","","512250 - Record Production and Distribution","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Record Production and Distribution","512250"
"a1bDm000000YmdDIAS","005Dm000000nnayIAA","","512290 - Other Sound Recording Industries","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Sound Recording Industries","512290"
"a1bDm000000YmdEIAS","005Dm000000nnayIAA","","513110 - Newspaper Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Newspaper Publishers","513110"
"a1bDm000000YmdFIAS","005Dm000000nnayIAA","","513120 - Periodical Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Periodical Publishers","513120"
"a1bDm000000YmdGIAS","005Dm000000nnayIAA","","513130 - Book Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Book Publishers","513130"
"a1bDm000000YmdHIAS","005Dm000000nnayIAA","","513140 - Directory and Mailing List Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Directory and Mailing List Publishers","513140"
"a1bDm000000YmdIIAS","005Dm000000nnayIAA","","513191 - Greeting Card Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Greeting Card Publishers","513191"
"a1bDm000000YmdJIAS","005Dm000000nnayIAA","","513199 - All Other Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Publishers","513199"
"a1bDm000000YmdKIAS","005Dm000000nnayIAA","","513210 - Software Publishers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Software Publishers","513210"
"a1bDm000000YmdLIAS","005Dm000000nnayIAA","","517111 - Wired Telecommunications Carriers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Wired Telecommunications Carriers","517111"
"a1bDm000000YmdMIAS","005Dm000000nnayIAA","","516110 - Radio Broadcasting Stations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Radio Broadcasting Stations","516110"
"a1bDm000000YmdNIAS","005Dm000000nnayIAA","","516120 - Television Broadcasting Stations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Television Broadcasting Stations","516120"
"a1bDm000000YmdOIAS","005Dm000000nnayIAA","","516210 - Media Streaming Distribution Services, Social Networks, and Other Media","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers","516210"
"a1bDm000000YmdPIAS","005Dm000000nnayIAA","","517112 - Wireless Telecommunications Carriers (except Satellite)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Wireless Telecommunications Carriers (except Satellite)","517112"
"a1bDm000000YmdQIAS","005Dm000000nnayIAA","","517121 - Telecommunications Resellers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Telecommunications Resellers","517121"
"a1bDm000000YmdRIAS","005Dm000000nnayIAA","","517122 - Agents for Wireless Telecommunications Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Agents for Wireless Telecommunications Services","517122"
"a1bDm000000YmdSIAS","005Dm000000nnayIAA","","517410 - Satellite Telecommunications","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Satellite Telecommunications","517410"
"a1bDm000000YmdTIAS","005Dm000000nnayIAA","","517810 - All Other Telecommunications","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","All Other Telecommunications","517810"
"a1bDm000000YmdUIAS","005Dm000000nnayIAA","","518210 - Computing Infrastructure Providers, Data Processing, Web Hosting, and R","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","518210"
"a1bDm000000YmdVIAS","005Dm000000nnayIAA","","519210 - Libraries and Archives","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Libraries and Archives","519210"
"a1bDm000000YmdWIAS","005Dm000000nnayIAA","","519290 - Web Search Portals and All Other Information Services","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Web Search Portals and All Other Information Services","519290"
"a1bDm000000YmdXIAS","005Dm000000nnayIAA","","521110 - Monetary Authorities-Central Bank","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Monetary Authorities-Central Bank","521110"
"a1bDm000000YmdYIAS","005Dm000000nnayIAA","","522110 - Commercial Banking","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Commercial Banking","522110"
"a1bDm000000YmdZIAS","005Dm000000nnayIAA","","522130 - Credit Unions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Credit Unions","522130"
"a1bDm000000YmjAIAS","005Dm000000nnayIAA","","334413 - Semiconductor and Related Device Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Semiconductor and Related Device Manufacturing","334413"
"a1bDm000000Ymj7IAC","005Dm000000nnayIAA","","334290 - Other Communications Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Communications Equipment Manufacturing","334290"
"a1bDm000000Ymj8IAC","005Dm000000nnayIAA","","334310 - Audio and Video Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Audio and Video Equipment Manufacturing","334310"
"a1bDm000000Ymj9IAC","005Dm000000nnayIAA","","334412 - Bare Printed Circuit Board Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Bare Printed Circuit Board Manufacturing","334412"
"a1bDm000000YmjBIAS","005Dm000000nnayIAA","","334416 - Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturin","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing","334416"
"a1bDm000000YmjCIAS","005Dm000000nnayIAA","","333992 - Welding and Soldering Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Welding and Soldering Equipment Manufacturing","333992"
"a1bDm000000YmjDIAS","005Dm000000nnayIAA","","334417 - Electronic Connector Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Electronic Connector Manufacturing","334417"
"a1bDm000000YmjEIAS","005Dm000000nnayIAA","","334418 - Printed Circuit Assembly (Electronic Assembly) Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Printed Circuit Assembly (Electronic Assembly) Manufacturing","334418"
"a1bDm000000YmjFIAS","005Dm000000nnayIAA","","334419 - Other Electronic Component Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Electronic Component Manufacturing","334419"
"a1bDm000000YmjGIAS","005Dm000000nnayIAA","","334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Electromedical and Electrotherapeutic Apparatus Manufacturing","334510"
"a1bDm000000YmjHIAS","005Dm000000nnayIAA","","334511 - Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Sys","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing","334511"
"a1bDm000000YmjIIAS","005Dm000000nnayIAA","","334512 - Automatic Environmental Control Manufacturing for Residential, Commerci","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","334512"
"a1bDm000000YmjJIAS","005Dm000000nnayIAA","","336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Electrical and Electronic Equipment Manufacturing","336320"
"a1bDm000000YmjKIAS","005Dm000000nnayIAA","","336330 - Motor Vehicle Steering and Suspension Components (except Spring) Manufa","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing","336330"
"a1bDm000000YmjLIAS","005Dm000000nnayIAA","","336340 - Motor Vehicle Brake System Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Brake System Manufacturing","336340"
"a1bDm000000YmjMIAS","005Dm000000nnayIAA","","336350 - Motor Vehicle Transmission and Power Train Parts Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Transmission and Power Train Parts Manufacturing","336350"
"a1bDm000000YmjNIAS","005Dm000000nnayIAA","","336360 - Motor Vehicle Seating and Interior Trim Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Seating and Interior Trim Manufacturing","336360"
"a1bDm000000YmjOIAS","005Dm000000nnayIAA","","336370 - Motor Vehicle Metal Stamping","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Motor Vehicle Metal Stamping","336370"
"a1bDm000000YmjPIAS","005Dm000000nnayIAA","","336390 - Other Motor Vehicle Parts Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Motor Vehicle Parts Manufacturing","336390"
"a1bDm000000YmjQIAS","005Dm000000nnayIAA","","336411 - Aircraft Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Aircraft Manufacturing","336411"
"a1bDm000000YmjRIAS","005Dm000000nnayIAA","","336412 - Aircraft Engine and Engine Parts Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Aircraft Engine and Engine Parts Manufacturing","336412"
"a1bDm000000YmjSIAS","005Dm000000nnayIAA","","336419 - Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Ma","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing","336419"
"a1bDm000000YmjTIAS","005Dm000000nnayIAA","","336413 - Other Aircraft Parts and Auxiliary Equipment Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Aircraft Parts and Auxiliary Equipment Manufacturing","336413"
"a1bDm000000YmjUIAS","005Dm000000nnayIAA","","336414 - Guided Missile and Space Vehicle Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Guided Missile and Space Vehicle Manufacturing","336414"
"a1bDm000000YmjVIAS","005Dm000000nnayIAA","","336415 - Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Pa","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing","336415"
"a1bDm000000YmjWIAS","005Dm000000nnayIAA","","336510 - Railroad Rolling Stock Manufacturing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Railroad Rolling Stock Manufacturing","336510"
"a1bDm000000YmddIAC","005Dm000000nnayIAA","","522291 - Consumer Lending","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Consumer Lending","522291"
"a1bDm000000YmdaIAC","005Dm000000nnayIAA","","522180 - Savings Institutions and Other Depository Credit Intermediation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Savings Institutions and Other Depository Credit Intermediation","522180"
"a1bDm000000YmdbIAC","005Dm000000nnayIAA","","522210 - Credit Card Issuing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Credit Card Issuing","522210"
"a1bDm000000YmdcIAC","005Dm000000nnayIAA","","522220 - Sales Financing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Sales Financing","522220"
"a1bDm000000YmdeIAC","005Dm000000nnayIAA","","522292 - Real Estate Credit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Real Estate Credit","522292"
"a1bDm000000YmdfIAC","005Dm000000nnayIAA","","522299 - International, Secondary Market, and All Other Nondepository Credit Int","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","International, Secondary Market, and All Other Nondepository Credit Intermediation","522299"
"a1bDm000000YmdgIAC","005Dm000000nnayIAA","","522310 - Mortgage and Nonmortgage Loan Brokers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Mortgage and Nonmortgage Loan Brokers","522310"
"a1bDm000000YmdhIAC","005Dm000000nnayIAA","","522320 - Financial Transactions Processing, Reserve, and Clearinghouse Activitie","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Financial Transactions Processing, Reserve, and Clearinghouse Activities","522320"
"a1bDm000000YmdiIAC","005Dm000000nnayIAA","","522390 - Other Activities Related to Credit Intermediation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Other Activities Related to Credit Intermediation","522390"
"a1bDm000000YmdjIAC","005Dm000000nnayIAA","","523150 - Investment Banking and Securities Intermediation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Investment Banking and Securities Intermediation","523150"
"a1bDm000000YmdkIAC","005Dm000000nnayIAA","","523160 - Commodity Contracts Intermediation","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Commodity Contracts Intermediation","523160"
"a1bDm000000YmdlIAC","005Dm000000nnayIAA","","523210 - Securities and Commodity Exchanges","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Securities and Commodity Exchanges","523210"
